Chondrocytes A.lz	Chondrocytes B.lz	Chondrocytes C.lz	Chondrocytes D.lz	Cone cells.lz	Corneal cells.lz	Endothelial cells.lz	Epidermal cells A.lz	Epidermal cells B.lz	Epidermal cells C.lz	Epidermal cells D.lz	Epidermal precursors.lz	Epithelial cells (Fin).lz	Epithelial cells (Mucosa).lz	Epithelial cells (other).lz	Epithelial cells (Otic vesicle).lz	Erythrocytes A.lz	Erythrocytes B.lz	Fibroblasts A.lz	Fibroblasts B (Fin).lz	Fibroblasts C.lz	Fibroblasts D.lz	Glial cells (Peripheral).lz	Hepatocytes A.lz	Hepatocytes B.lz	Hepatocytes C.lz	Inner ear cells.lz	Intestinal cells A.lz	Intestinal cells B (Exocrine).lz	Keratinocytes A.lz	Keratinocytes B.lz	Kidney cells.lz	Lens cells A.lz	Lens cells B.lz	Lymphocytes A.lz	Lymphocytes B.lz	Macrophages.lz	Muscle cells (Pectoral fin).lz	Nephric duct cells.lz	Neuromast cells.lz	Neuronal precursors A.lz	Neuronal precursors B.lz	Neurons A (Brain).lz	Neurons B (Proliferating).lz	Neurons C (Spinal cord).lz	Neurons D (Brain).lz	Neutrophils.lz	Olfactory receptor cells.lz	Oligodendrocytes.lz	Osteoblasts.lz	Pancreas exocrine cells.lz	Pigment cells (Iridophores).lz	Pigment cells (Melanocytes).lz	Pigment cells (Xantophores).lz	Radial glia A.lz	Radial glia B.lz	Retinal cells A.lz	Retinal cells B.lz	Retinal pigment epithelial cells.lz	Rod cells.lz	Satellite cells.lz	Skeletal muscle cells A.lz	Skeletal muscle cells B.lz	Skeletal muscle cells C.lz	Skeletal muscle cells D.lz	Skeletal muscle cells E (slow).lz	Smooth muscle B.lz	Smooth muscle cells A (Vasculature).lz	Undifferentiated mesodermal cells.lz	Ciona10	Ciona11	Ciona12	Ciona13	Ciona14	Ciona15	Ciona16	Ciona17	Ciona18	Ciona19	Ciona1	Ciona20	Ciona21	Ciona22	Ciona23	Ciona24	Ciona25	Ciona26	Ciona27	Ciona28	Ciona29	Ciona2	Ciona30	Ciona31	Ciona32	Ciona33	Ciona34	Ciona35	Ciona36	Ciona3	Ciona4	Ciona5	Ciona6	Ciona7	Ciona8	Ciona9
Pigment cells (Melanocytes).lz	0.432473796991558	0.675636381822121	0.371011808121331	0.33905747477808	0.706009745704895	0.285612003376214	0.644501645194743	0.728757962548719	0.533266641744842	0.681706409991701	0.76035326189522	0.593639758749316	0.404244593064562	0.60447230616786	0.636971053391539	0.368807465659648	0.391845312560955	0.835999567935199	0.412733770540239	0.54347278954352	0.322089140216681	0.682269321426956	0.827321257939935	0.688099914464363	0.615560935029174	0.79539083456789	0.612437482967756	0.574829048090072	0.65335530861277	0.34178716311278	0.620031887988402	0.812850305162913	0.675599698348028	0.600244860926741	0.246767449807923	0.491749772171778	0.723115701294672	0.0969474164998965	0.628704432107284	0.628878866698383	0.104898687148586	0.302360301378997	0.462092490847657	0.0969224557366997	0.757305483319063	0.582234114397381	0.777121992272779	0.784910897697202	0.781339197784121	0.56665934636985	0.622509163953654	0.842218006016619	0.925666199158485	0.926623582391718	0.692592049109567	0.46116381790066	0.5219542781857	0.738891543938287	0.870301397360936	0.381995410049546	0.196574938108292	0.392595226857446	0.850545381535378	0.702847865823633	0.882567393921837	0.70067052093657	0.664871678328931	0.647527268970421	0.54592268052548	0.780415008110375	0.820440087002166	0.760025899071576	0.838366770287122	0.588975805950714	0.19105380205675	0.786218960153918	0.562195606455033	0.803992574099562	0.829184861079105	0.847546190069771	0.463499496988835	0.887820126602513	0.836824320110884	0.722553445613958	0.663349547264213	0.49698798888723	0.219933831560389	0.276429253285614	0.375907461801471	0.659343654592301	0.657748454906799	0.873530283300832	0.80053922691045	0.273350880561134	0.203541541616927	0.228433051404861	0.157307686190634	0.349371241564517	0.463115180266871	0.329707089098923	0.366623620041791	0.867245427368373	0.75021864158133	0.779526612831262	0.75550192529793
Pigment cells (Xantophores).lz	0.517442559034303	0.695155762064942	0.458122472489295	0.54579810443059	0.551722322105553	0.341671293279406	0.579739891774417	0.762544665840302	0.607820261333182	0.742366857951384	0.803758155655297	0.652518528332392	0.529603967181517	0.61694919049047	0.521817430387895	0.329816293390491	0.485633258082681	0.770278481212861	0.474332804018558	0.604400029269999	0.437160630004247	0.665647226954827	0.756425726427454	0.869649826183206	0.757635254804068	0.871112116512663	0.549507030754544	0.779605870689663	0.765647321154897	0.557095970253107	0.727873365151422	0.829073607523845	0.774259282532479	0.67276455408094	0.361746430986301	0.43845871292383	0.731913062991117	0.279998107953147	0.677657562935207	0.572342905811761	0.149394467333451	0.435264431914894	0.221825407627877	0.14705706060773	0.49662735166128	0.241616354747486	0.797549043957539	0.639364080149445	0.630334912427099	0.541755809645081	0.600993509925004	0.91086738889187	0.926623582391718	0.975727544533455	0.664695787183246	0.575525451973462	0.295877686286684	0.453512796635472	0.842405026815493	0.17174365027532	0.301612856926782	0.5943466071478	0.780772156212502	0.69997672780994	0.846861053104375	0.685239243300505	0.580119867900063	0.566993514013946	0.540592239192015	0.312091546978081	0.481958211290633	0.350515323505734	0.336776509439991	0.222251812730303	0.168555317473582	0.320339425268376	0.615475437866986	0.448372698761687	0.508132114529009	0.695943775142089	0.654704179943333	0.624622526242581	0.410148001269797	0.545059836383069	0.644341731888692	0.549834701603995	0.373411404517828	0.593604607439612	0.65027197391439	0.307940806482567	0.634431850500908	0.657328605763455	0.653846707366375	0.609827494084477	0.381248224386582	0.352488819088506	0.305829671126096	0.603513973134727	0.639233809352465	0.414889163610376	0.331017157543162	0.71843205928338	0.664916520962268	0.66090144230766	0.40320894701603
Radial glia A.lz	0.693575945993539	0.720700364340209	0.490150864136582	0.506991783775906	0.665796519569498	0.412775554531949	0.594072849813347	0.547994728641099	0.397700221604321	0.524973604760666	0.615419646942552	0.528912830185531	0.402361448403349	0.499965855778429	0.48337407274747	0.533395650661448	0.147084694166017	0.531994230324019	0.667628061591367	0.684572269333736	0.49662687554082	0.786231194824243	0.720954647256439	0.750027712142966	0.627382464952297	0.74996290725401	0.631720699572427	0.578007535580178	0.550948348120649	0.347838206240027	0.558456244386799	0.875563063927246	0.513978077142769	0.362407063251753	0.0699103206684602	0.193846483011418	0.346967113294528	0.117059773065241	0.710862923583111	0.460392740325302	0.184083542899754	0.705715435192568	0.367796447440204	0.139444104441207	0.628040501796239	0.37864651523011	0.225135517637233	0.589463109989558	0.6527140401626	0.650219572487776	0.492550855441259	0.540920356445395	0.692592049109567	0.664695787183246	0.920621931260229	0.830699190879938	0.454345195499289	0.723790910464077	0.791649503204721	0.329542598444739	0.232316513704375	0.308952321362906	0.690983305250401	0.65918683779826	0.729631587469762	0.656999673479675	0.681062395961344	0.745637349990297	0.767321004580999	0.886719880712014	0.716138091104022	0.780998126184691	0.858042410193401	0.863247855329404	0.519658315958966	0.835858333458174	0.410957806486433	0.718865333373119	0.644795850797713	0.643610019230006	0.462215391675588	0.67266999916456	0.712464165949029	0.472323046622713	0.479209515759757	0.387829427887663	0.450492121446601	0.249385430893632	0.389287751621332	0.763419897573967	0.571954711081638	0.848391766722432	0.750276970937878	0.456383361306551	0.39532260277183	0.375217020172474	0.26752132275559	0.444498005309391	0.44310425898715	0.430384401602064	0.439172503512117	0.80653250778373	0.394907847711399	0.736205806076714	0.759158983527048
Radial glia B.lz	0.727734294531617	0.813618658377187	0.567011244445294	0.767194393338819	0.815264140708733	0.559043393726684	0.622931734084027	0.333837144019868	0.280369867050061	0.376765397584126	0.39186979229209	0.391354274110786	0.52116879920231	0.47950798521196	0.486243961721798	0.715099356018012	0.236386771127867	0.605589550960581	0.671993334546009	0.718901829866814	0.621831701543143	0.73757874802604	0.818882406626528	0.57857934219531	0.408640084775964	0.54463916579668	0.735715696653532	0.363154377488881	0.451676151186225	0.379888855437195	0.460452181365871	0.694419370963183	0.570362662736803	0.367573822557831	0.115608928727312	0.114033551331689	0.107832238919543	0.364686735199543	0.714307684368765	0.311693705760955	0.650100848765298	0.97745214300266	0.526502569877988	0.447465124104598	0.698595064542252	0.564354162032244	0.161104471295612	0.82306596830255	0.797010023259421	0.685739480004797	0.359709210246927	0.663299170521192	0.46116381790066	0.575525451973462	0.830699190879938	0.99647217008134	0.579222350164111	0.827423913647761	0.801595818276078	0.630493614053662	0.298441549003306	0.454206892385856	0.36397146559797	0.560698708885703	0.309231642410579	0.67145610813296	0.726964652993174	0.747505517355522	0.766394934727661	0.793316150835859	0.775168073489759	0.639648173654623	0.630258306489577	0.666162534043651	0.56583623749251	0.718367857499603	0.201087250170789	0.778867782353612	0.787905477878655	0.368253456891465	0.201741841352624	0.339249986665466	0.853382650877794	0.295650939694611	0.256507602208056	0.295090062493785	0.393304028979235	0.33037114070764	0.266596977438436	0.811612122976245	0.255387931827337	0.565350745348853	0.608880581307838	0.533322428437415	0.514190447832869	0.601041579842174	0.50892522520712	0.566126455727921	0.236078157438983	0.446271499581672	0.766315063060859	0.831418558117015	0.218158202615684	0.784016128288299	0.598456484577753
Retinal cells A.lz	0.334125787314899	0.645146408339799	0.303507197864258	0.237513744668548	0.912371218271925	0.302206813756798	0.365595722733062	0.220098819918449	0.156764112960332	0.174588534311554	0.29292701306584	0.305647678771747	0.187260905914646	0.379353731914767	0.706767850865378	0.650127192776842	0.352688712565471	0.590382616139711	0.259624193233302	0.2757853293302	0.168576141658611	0.362581086700318	0.790684215586873	0.327353720664149	0.131584774369168	0.193099535994748	0.752630700706885	0.164100442809955	0.275005208239323	0.0886982369052072	0.212093003800024	0.238168291155238	0.769023218329674	0.536304976773742	0.270634536088843	0.325915412128268	0.16654299846839	0.254986918864926	0.325880745531406	0.303435046824595	0.775585537113561	0.683647438514528	0.948284089790261	0.706916584600856	0.918568947721331	0.946539326352492	0.413655979853347	0.857492359511259	0.831685512740247	0.436925570251442	0.634082328512005	0.302139724045673	0.5219542781857	0.295877686286684	0.454345195499289	0.579222350164111	0.979506183685612	0.950072967456948	0.642613072640288	0.907568121644731	0.214917468294252	0.609156443200749	0.480312409131486	0.530789944121848	0.424166522795253	0.653425941822032	0.565413832972819	0.490677222147572	0.474307108856174	0.804109640345633	0.928962586402147	0.830315555225224	0.827870708665264	0.630504902765276	0.4138934086904	0.898514767647664	0.286403723490877	0.942805484233445	0.918410760907979	0.69959308912768	0.200671724887324	0.658079874098207	0.93446201662833	0.536226438962501	0.354203121142301	0.207346591142863	0.232685761988457	0.16674894532399	0.209648653004028	0.890352195627072	0.403269293924921	0.614759328557263	0.668432960299783	0.163646052100129	0.196657297774715	0.26186569565102	0.299179847801028	0.164004660082944	0.31293758551411	0.238682130481153	0.423653847111512	0.873372988287129	0.406978490490107	0.853888552407201	0.760621688490118
Retinal cells B.lz	0.362992643678434	0.663113382643542	0.340694694377588	0.41412128020536	0.928843953490551	0.338478514862687	0.59886194830128	0.420354498750005	0.279231947746581	0.356075844273438	0.452264435568832	0.588871496358661	0.215559856944951	0.543039142921236	0.787384379245202	0.682622113894984	0.344947723102934	0.790081192186156	0.227527246639414	0.377669151854915	0.167779888773	0.511820000839576	0.835766823750959	0.142769517221472	0.17794220703793	0.220803441659609	0.867178968390895	0.116564536344716	0.259371588477572	0.0885972985812135	0.272221481161808	0.270044255884229	0.515169588996197	0.376835205145176	0.227115611985483	0.440671462712296	0.293605365376113	0.159918512018626	0.490055795707353	0.609645523025656	0.762264303107545	0.867657206629293	0.933085600053692	0.652787989446646	0.920065971560024	0.934947089083122	0.535933557071596	0.896973561173646	0.890048650332933	0.565666580585951	0.526972807621373	0.653988702393735	0.738891543938287	0.453512796635472	0.723790910464077	0.827423913647761	0.950072967456948	0.940903755868545	0.865732331295357	0.89003550206291	0.105899709412388	0.193328828164409	0.58519772147884	0.557962002424863	0.517402856123587	0.699830903762415	0.653979722089897	0.562638262981946	0.424517879735055	0.848416074419617	0.957010005135053	0.842059132504033	0.908288412697884	0.671385255733113	0.337912916544229	0.926477808461695	0.333814937095489	0.977363705373354	0.960116388899813	0.714707389544707	0.122852613325803	0.759819850117329	0.975222323858224	0.591479357403897	0.369685610300231	0.253030443776076	0.185552445904203	0.119693664333108	0.143015339713889	0.937058211903765	0.370786008191908	0.636492529564398	0.756393511522833	0.178521394523969	0.160072698773934	0.273439363274771	0.260590243958774	0.204658582405383	0.235371261553421	0.225683143446667	0.452297551597312	0.953948513411275	0.393562622231991	0.810366437224498	0.819106576469488
Retinal pigment epithelial cells.lz	0.437621120814888	0.673626440978602	0.37090625258188	0.45100210873808	0.840531750228603	0.267328292938626	0.558268523676903	0.676055913742459	0.527875386521315	0.682081913042748	0.70234578464267	0.587867998974306	0.346192107831561	0.600566918005246	0.695713398667629	0.552153738535949	0.287212235216918	0.806096686127637	0.294987414367953	0.517830603127682	0.213198279303178	0.498196366711095	0.691762585363465	0.768026403177616	0.760388854636586	0.822406799916723	0.731772120712321	0.681097216921679	0.702794070947913	0.220572852401875	0.395612122448852	0.866890674116752	0.573788316747189	0.500949974601689	0.0978856149708583	0.366415221252579	0.575897046891296	0.0533233877238399	0.538112710845676	0.638206823179651	0.16497236014601	0.746914740085447	0.452088735585342	0.127306664843792	0.75572028841206	0.635650976218019	0.668752724136201	0.818967097590223	0.781609756291727	0.487485989377167	0.644306768211715	0.787060579219583	0.870301397360936	0.842405026815493	0.791649503204721	0.801595818276078	0.642613072640288	0.865732331295357	0.955286873775539	0.600824737827771	0.0456127104689387	0.402408015110456	0.747738703854777	0.571252417581281	0.750573747551078	0.610797267774405	0.55981201012327	0.507067322061461	0.431805447034664	0.901851230244949	0.882252388017833	0.843879261734441	0.922603074838574	0.769580941749759	0.344888445138673	0.856053478359154	0.513083929638123	0.887785576740334	0.863899339336563	0.86281218352623	0.311889106674638	0.920060278194727	0.921332882321587	0.737658641111512	0.581327678669308	0.302670906562641	0.115043163501859	0.101344037822921	0.225219180037378	0.815151654230365	0.660781504212628	0.806111141713948	0.878309062027119	0.289064739393987	0.209850385441042	0.270044103795623	0.223507776793033	0.355082234405097	0.396746674831278	0.5151115143095	0.301545294781106	0.865419815839467	0.621183106323974	0.865656244320228	0.859624457765897
Rod cells.lz	0.261625691986959	0.432891727924909	0.301196902606455	0.252816740199343	0.943431774653142	0.543926687588167	0.390665509225446	0.21800186825027	0.214272864103609	0.216016753748292	0.204627743804732	0.471177543621679	0.20910998051934	0.411419142281877	0.693457281492587	0.637879347151366	0.514575238327909	0.510948125730257	0.24423289548248	0.238803621653159	0.210031922076455	0.256583480663165	0.583708555161382	0.148495681262463	0.234316265292563	0.193896003707286	0.809503046578048	0.104019940048422	0.189173432497249	0.0983457485571429	0.123791500230247	0.213440164751334	0.378502229350919	0.342811366442509	0.558606768644491	0.513016631043714	0.346049963994603	0.410074548485528	0.253403375287461	0.584402210206464	0.798812305955707	0.677108768225899	0.906626928489185	0.802788728637647	0.861303112176159	0.902862594674093	0.497537648465675	0.857791668632251	0.750507141016224	0.322257640289697	0.498467556547588	0.290396424859454	0.381995410049546	0.17174365027532	0.329542598444739	0.630493614053662	0.907568121644731	0.89003550206291	0.600824737827771	0.898020935067736	0.39757277773399	0.271352953613744	0.489254817902969	0.426528955505758	0.41238467235929	0.52278903532173	0.407306687042782	0.351093033450133	0.276747202086926	0.569863043710268	0.800980619231893	0.550525869320249	0.689624816139076	0.415442448406503	0.603364589457758	0.774960717133821	0.443683007653516	0.880469878560972	0.880638076248031	0.39465609291635	0.361538028698338	0.345518922182705	0.908599890077027	0.488453069739743	0.385432425631021	0.552066739652796	0.538839814402012	0.497146041705035	0.433523464501762	0.810040976731527	0.365001344231988	0.610694184950514	0.343640544674843	0.614706052719499	0.635453175211933	0.675287310387866	0.700321244802181	0.552056581025092	0.42431474503777	0.498022099643461	0.762370653756508	0.884044702454953	0.437524739069909	0.445470365002048	0.465566535561311
Satellite cells.lz	0.595025451761456	0.363206558590936	0.407232507348738	0.495193382916889	0.124775033858086	0.499863088172532	0.374550394879914	0.198653938874714	0.196666058112296	0.169944198753372	0.167840444671857	0.211462158570798	0.377551577628952	0.136111871731705	0.212336819716409	0.44911680747991	0.631065285583362	0.190396686058066	0.664616454262607	0.410420312066529	0.581888072957106	0.458492667400225	0.395992494178599	0.299798691267888	0.273303717270418	0.360066175872813	0.184549703807934	0.289173563550077	0.135252722129685	0.441075998216758	0.467995725073421	0.178298348850744	0.413363392866855	0.655867479094892	0.629588204192187	0.287439661990062	0.245397591874957	0.856417413396444	0.441331012736071	0.205058483781785	0.695016520055609	0.326520298657636	0.485376851772127	0.706009411515258	0.1715722309089	0.365358899717607	0.235793600188908	0.0574157115774161	0.12793377193377	0.463332392991941	0.609995714128545	0.280518834017272	0.196574938108292	0.301612856926782	0.232316513704375	0.298441549003306	0.214917468294252	0.105899709412388	0.0456127104689387	0.39757277773399	0.733862125070741	0.740418358549183	0.929200284002603	0.80139674550335	0.918435876764733	0.825104171154581	0.491524477670093	0.541436965045492	0.620777696650141	0.118819914334265	0.0557277578102111	0.124676757421325	0.079347273855498	0.152419074594885	0.604708824153643	0.0744738788084409	0.520475626273605	0.0440267666126628	0.0642719529699975	0.187236744961782	0.774356978574896	0.0529255285197122	0.0695483954486329	0.210458483420091	0.479193206808156	0.703705080883513	0.86189550722116	0.948969630575409	0.867918821389968	0.0963327583419267	0.484347433249203	0.243979321404623	0.132864347404029	0.8726376613762	0.861543877364787	0.768831510198995	0.792244473185668	0.823885604489123	0.684823529868932	0.663907087438779	0.626668452801595	0.129651003435429	0.412024398044447	0.342404030947517	0.129549007439663
Skeletal muscle cells A.lz	0.52640045222041	0.452312394274317	0.488165043209874	0.437304290276013	0.604769140386181	0.558560156086276	0.285192849898214	0.463173189299627	0.660940057613259	0.59692737304675	0.384007153522935	0.440515383216821	0.529736784312107	0.489414627908572	0.200430561834522	0.448469597995501	0.658817415683543	0.327836030276705	0.512666870799626	0.505046283717862	0.489975251059089	0.277219756062978	0.273301778944381	0.908685161829518	0.720386918446274	0.690347188053905	0.207435922933794	0.870926265555301	0.808662245947139	0.541830373350812	0.153885721866101	0.694612831816494	0.953444478013328	0.847186048160289	0.319153137065611	0.313566999088796	0.42910242107981	0.75597231709075	0.409623668156582	0.401270860073129	0.256487631078087	0.447511045354445	0.42979947992702	0.373100729367697	0.338455001343662	0.383230532305545	0.431125455123182	0.318495366416175	0.186361444592424	0.383645660230464	0.831925057323718	0.445721697871825	0.392595226857446	0.5943466071478	0.308952321362906	0.454206892385856	0.609156443200749	0.193328828164409	0.402408015110456	0.271352953613744	0.740418358549183	0.98908690705022	0.761349261331303	0.84995008874305	0.624354187011165	0.816763006944921	0.584306117368142	0.467074433464059	0.461568607407819	0.309035473851696	0.343945046369385	0.303691082186621	0.248315144894771	0.445777895553033	0.377572042777564	0.406390952495962	0.398712107009857	0.433075424911618	0.341553340280673	0.454113477113302	0.498406892648411	0.295342582961011	0.280649574872976	0.466539294643024	0.43922798238595	0.442185017901572	0.661234176898096	0.589951288320046	0.51268126506238	0.344746039103827	0.470688566407936	0.335041711958426	0.463415620558386	0.659990509498623	0.400763590947221	0.399822459270052	0.428532784190862	0.651850479030368	0.432890647349681	0.378342168853066	0.232035940701843	0.520089177657236	0.45330182928212	0.845869136080234	0.380743496790146
Skeletal muscle cells B.lz	0.293405471108852	0.534036855070576	0.635910725360013	0.631875150537954	0.687951310605161	0.111186321040859	0.146296241703376	0.810260292997214	0.678479778396287	0.582832905786543	0.871974965005989	0.756848895605415	0.547562181860223	0.349020475899053	0.522586008893225	0.272936723704307	0.596107444742912	0.77738477062548	0.291376057297054	0.438785519372693	0.505118423115353	0.305790530096646	0.693198197797294	0.861964777991933	0.896546654446557	0.947610617079702	0.652672471715723	0.657662120010851	0.233050352493771	0.804641649368834	0.928954627581952	0.645607788757346	0.811855440821443	0.887379817580579	0.457712210579409	0.111107572977944	0.407672577747682	0.32265828429181	0.45580644965063	0.771378784343819	0.168187127500051	0.229551533935146	0.412543420941357	0.251574582669903	0.566567924113751	0.48182892789007	0.378065531026312	0.0919085508365423	0.578796012863599	0.39516917998881	0.961769387146117	0.336147379732249	0.850545381535378	0.780772156212502	0.690983305250401	0.36397146559797	0.480312409131486	0.58519772147884	0.747738703854777	0.489254817902969	0.929200284002603	0.761349261331303	0.995829312139275	0.977128176096991	0.990949753326249	0.977562065120415	0.753093037352276	0.264798791811845	0.256871955260759	0.32518270014671	0.210046656715121	0.430842372909784	0.316226588430429	0.134955570158263	0.191487754436281	0.204192947123869	0.583798737237348	0.293997827720132	0.298201031812411	0.724603198581153	0.884927068911486	0.253530546005141	0.510879120233423	0.0920852305002841	0.42494696332913	0.482687390748504	0.517099028153109	0.689429216005117	0.838550059724938	0.143762102016258	0.885755605983278	0.439037431198597	0.25752911373068	0.457837488314558	0.362721592253218	0.304090882516934	0.24274434441948	0.395282497660396	0.877288132583886	0.306454875995355	0.347795030004548	0.560628132797851	0.37244295220217	0.998344214211373	0.408217887956968
Skeletal muscle cells C.lz	0.5245180861868	0.69825695954176	0.54642643639759	0.516796990683764	0.734221353349132	0.295577500366188	0.401188950649486	0.659820750246522	0.505076633830905	0.505388424200817	0.707871742458273	0.561241171378678	0.500011018199522	0.443945376357303	0.523246721277041	0.487080742939052	0.591068035481045	0.81567636994558	0.472565802091156	0.535854424992485	0.438912068281364	0.618141099344057	0.745919114480145	0.811659303752444	0.68306223204492	0.829231146613138	0.74972248286999	0.63560641675233	0.420447550642456	0.539446266338583	0.724540638314668	0.734676449255413	0.839911774079041	0.871364732941333	0.285983605651372	0.22092762765033	0.269898491129312	0.373454769788218	0.609094712053232	0.561379879823179	0.194465907568878	0.392973902139293	0.504935218193544	0.216304003689726	0.662725865178742	0.484061468355922	0.366317545614405	0.383528105266274	0.662769233139324	0.641512856248376	0.878346682253745	0.443564308772342	0.702847865823633	0.69997672780994	0.65918683779826	0.560698708885703	0.530789944121848	0.557962002424863	0.571252417581281	0.426528955505758	0.80139674550335	0.84995008874305	0.977128176096991	0.944708846584546	0.970018863601127	0.948056913007552	0.827438570946969	0.623797886797668	0.576177678395755	0.412095603933218	0.279795541809877	0.39537478314097	0.351075079083067	0.295710714954165	0.241727382866936	0.317218938392377	0.517367842827057	0.334791878076229	0.318299984524338	0.651786820793436	0.679436146940633	0.309115863740193	0.505508278401081	0.0925488248609852	0.315140344107142	0.401148625440898	0.539414275685869	0.560358663632383	0.684137340979391	0.231787691579557	0.725163436723265	0.508330084528577	0.412260856230197	0.418119756211657	0.336927168705135	0.201149245730506	0.290169872614661	0.402888555317216	0.712945329926772	0.256217258545835	0.408720528538984	0.545455131523714	0.356095104507476	0.973738048066155	0.442999973306057
Skeletal muscle cells D.lz	0.341811167935634	0.652856128434847	0.710168468929341	0.745379518312611	0.681870310243633	0.0583786351378129	0.147768607300665	0.855627814420355	0.665975982848833	0.59168755691564	0.919684918881915	0.754214515445606	0.54239311078092	0.308198321634858	0.498365077831932	0.17150884389763	0.556945711373884	0.821134968003535	0.371668239588009	0.543040474549965	0.567282184137453	0.358457745481735	0.693363877857392	0.862609580888253	0.894520553295372	0.951433024814293	0.672140186825592	0.639724024304798	0.137828322661391	0.837808996187009	0.943231551515662	0.646169169195843	0.87293011408502	0.905973826413936	0.544466121834682	0.123688714656789	0.456909128032993	0.295367637469468	0.486126431183096	0.730124130268198	0.162921788685438	0.172127174039112	0.406440819000838	0.20682751015096	0.548805441748855	0.453240108500658	0.39759131830209	0.0570067004708181	0.637279577465558	0.398647341349394	0.964708256846905	0.307265505868001	0.882567393921837	0.846861053104375	0.729631587469762	0.309231642410579	0.424166522795253	0.517402856123587	0.750573747551078	0.41238467235929	0.918435876764733	0.624354187011165	0.990949753326249	0.970018863601127	0.985703890288273	0.97076364860142	0.650544938215588	0.188412321209502	0.324742670661279	0.221484869150582	0.134398330733855	0.324960203879391	0.205204543088018	0.0647438480357048	0.135372417028885	0.117711804005234	0.637542631054025	0.209349979134482	0.238588351719579	0.712894797819718	0.951409546180523	0.25884742247043	0.472620397980303	0.0886439648241421	0.513917761703205	0.483711424056921	0.507662485015722	0.776889426476279	0.922130968559678	0.0468945631504523	0.902814944073782	0.372078697699056	0.150275740003462	0.45674610279024	0.397120988032359	0.277136043002841	0.245657770453574	0.366388185070771	0.936106465111957	0.312859401099185	0.418367918833703	0.474342381494145	0.342253643690894	0.984871396027979	0.276858688675137
Skeletal muscle cells E (slow).lz	0.525349287426855	0.673237616089982	0.515082591106214	0.490042087082033	0.759089753246308	0.318330204284934	0.440127395051765	0.509942441856559	0.422869297996718	0.350286071633218	0.571574372289468	0.499910966608194	0.436808476397023	0.346115495922518	0.518157201028502	0.582090695312094	0.505892375953772	0.689414287951162	0.481000830830395	0.559076054136747	0.490646646701244	0.579475540918055	0.718562840233434	0.747981375199675	0.674163166165939	0.813248575359674	0.725293312564618	0.513470237812249	0.327691220305882	0.423030436046727	0.590897656133079	0.694864113659033	0.808227529099777	0.82570326157499	0.267019458126372	0.1673982178673	0.28821115603197	0.388587109038498	0.58995989728966	0.551492819694025	0.266980347991084	0.512191445478743	0.566906442239828	0.304481501696162	0.736864196692476	0.58798212287683	0.455264998345441	0.419294939595239	0.610266778211564	0.601761479828965	0.852366500306874	0.506867383913692	0.70067052093657	0.685239243300505	0.656999673479675	0.67145610813296	0.653425941822032	0.699830903762415	0.610797267774405	0.52278903532173	0.825104171154581	0.816763006944921	0.977562065120415	0.948056913007552	0.97076364860142	0.959309351180517	0.848603693720963	0.639995779814616	0.562230285881978	0.46529003223646	0.406303385805868	0.520896780914938	0.477773928267742	0.359044578681282	0.302591312935203	0.343753133119881	0.380695700569281	0.505341307073067	0.386581079206146	0.647266877574087	0.592591594260246	0.27682209295608	0.608270374705596	0.141943140143101	0.373096557091841	0.310605024672029	0.485687849523539	0.501558538911611	0.595697957057443	0.412024405238023	0.649555486207612	0.303330565038843	0.372414723269333	0.426928774589528	0.368776588510154	0.183713577142043	0.336695486857362	0.408875528366603	0.574935494473892	0.312947299222992	0.263145021417258	0.581258259546629	0.337243120895876	0.97205567949433	0.570587088617684
Smooth muscle B.lz	0.704073378253427	0.782018248536463	0.49632044943082	0.534666265551168	0.635333260036347	0.537033690884899	0.73952626215057	0.477269654645602	0.416082609986672	0.499842252912212	0.542725217701548	0.395946255644032	0.524623563432168	0.529992934125957	0.597004783244468	0.637643117279107	0.370955357150137	0.604006526499924	0.725653161078376	0.627870443236239	0.526401040636669	0.83114967058604	0.851391915809848	0.296546024780568	0.202188701719318	0.22286502336627	0.538029608554223	0.298882395413833	0.446426156078535	0.324174113958856	0.402768196790524	0.562385264802875	0.493085535442521	0.541058398288117	0.223521336444065	0.295899839503245	0.355136220191033	0.281310731096625	0.771743559865453	0.379431674750615	0.31876774903203	0.635480126674714	0.549616988819302	0.272302699899174	0.682465900336632	0.556118700187238	0.560133337796512	0.567890993314388	0.672436395143059	0.752727937806185	0.327965290264471	0.648993257892553	0.664871678328931	0.580119867900063	0.681062395961344	0.726964652993174	0.565413832972819	0.653979722089897	0.55981201012327	0.407306687042782	0.491524477670093	0.584306117368142	0.753093037352276	0.827438570946969	0.650544938215588	0.848603693720963	0.952231548860818	0.922630864015743	0.840334586999262	0.920976144025432	0.867944968470971	0.929824030193245	0.882354780769949	0.909193816966236	0.567772798365206	0.853389979539404	0.185051570290905	0.636617104082104	0.48233740337356	0.618209430672463	0.142609967328765	0.664979904876865	0.639966401378139	0.569850379790452	0.330043385762083	0.329553523277884	0.463422540162906	0.177075718061791	0.161997825842696	0.810053931531318	0.351024511186871	0.709917400666879	0.908616003476372	0.228944230580604	0.323246276803319	0.267042920289089	0.307819803618562	0.400622114645843	0.160017790798257	0.248901950360146	0.395007939801289	0.671017352223058	0.558135728460611	0.930146648795669	0.920808316654133
